LIMIT_BAL,SEX,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Female,MARRIAGE_Married,MARRIAGE_Others,MARRIAGE_Single,EDUCATION_Graduate,EDUCATION_High School,EDUCATION_Others,EDUCATION_University,util_1,util_2,util_3,util_4,util_5,util_6,pay_ratio_1,pay_ratio_2,pay_ratio_3,pay_ratio_4,pay_ratio_5,pay_ratio_6,remaining_bal_1,remaining_bal_2,remaining_bal_3,remaining_bal_4,remaining_bal_5,remaining_bal_6,avg_monthly_bill,avg_monthly_payment,max_payment_delay,has_any_delay,n_months_delayed,severe_delay_count,bill_trend,payment_volatility,payment_cv,recent_payment_below_avg,total_bill,total_payment,net_debt,overall_util,bill_zero_count,pay_zero_count,default_payment_next_month
130000,2,23,1,1,1,-1,-1,-1,8690,9500,0,0,0,0,1000,0,0,0,0,0,1,0,0,1,0,0,0,1,0.06684563964892577,0.0730763609510696,0.0,0.0,0.0,0.0,0.11506155793349442,0.0,1.0,1.0,1.0,1.0,7690,9500,0,0,0,0,3031.6666666666665,166.66666666666666,1,1,3,0,8690,408.248290463863,0.34992710611188255,0,18190,1000,17190,0.13885496183206106,4,5,0
360000,1,42,1,1,1,1,1,1,226988,217735,207215,197096,187693,177338,8006,7506,7006,7006,6103,5506,0,1,0,0,0,1,0,0,0.6305204707764701,0.6048177643950989,0.5755956233454907,0.5474873680906442,0.5213679962000105,0.49260418721059107,0.035270431606817955,0.0344729397068009,0.03381013049185391,0.035545949456359055,0.032515690432299384,0.031047880048945806,218982,210229,200209,190090,181590,171832,202344.16666666666,6855.5,1,1,6,0,49650,914.276489908824,0.11638679777338477,0,1214065,41133,1172932,3.363060941828255,0,0,0
70000,2,33,1,1,1,1,1,1,66701,69907,67450,61902,19551,27831,53000,26017,40000,17000,24000,28000,1,1,0,0,0,0,0,1,0.9528578163169098,0.9986571620405422,0.9635576634619506,0.8843016528335309,0.27929601005699917,0.3975800345709347,0.7945788731972054,0.3721605538708016,0.5930230834235223,0.274623200814177,1.227495908346972,1.0060362173038229,13701,43890,27450,44902,-4449,-169,52223.666666666664,31336.166666666668,1,1,6,0,38870,12985.77868926876,0.40158683071902235,0,313342,188017,125325,4.413267605633803,0,0,0
50000,2,40,1,1,1,1,-1,-1,21696,8987,9604,9800,500,0,1383,1000,196,500,0,0,1,1,0,0,0,0,0,1,0.4339113217735645,0.17973640527189455,0.19207615847683046,0.19599608007839844,0.00999980000399992,0.0,0.06374153108724709,0.11125945705384958,0.02040603852160333,0.05101520253035405,0.0,1.0,20313,7987,9408,9300,500,0,8431.166666666666,513.1666666666666,1,1,4,0,21696,569.3970202474427,0.37629497978683296,0,50587,3079,47508,0.9919019607843137,1,2,0
240000,1,43,1,1,1,1,1,1,191453,193548,190288,186770,180458,178722,8500,8300,7000,7000,7000,6500,0,1,0,0,0,1,0,0,0.797717509510377,0.8064466398056674,0.7928633630693206,0.7782050908121216,0.7519052003949983,0.7446718972004284,0.04439708755105665,0.042883197536541136,0.03678615159047554,0.037479051887070264,0.03878997445403111,0.03636912988255569,182953,185248,183288,179770,173458,172222,186873.16666666666,7383.333333333333,1,1,6,0,12731,813.4289561274953,0.09702929894164955,0,1121239,44300,1076939,4.65244398340249,0,0,0
260000,2,45,2,-1,-1,-1,-1,-1,4856,1853,108,0,134,4950,1853,108,0,134,4950,500,1,1,0,0,1,0,0,0,0.018676851242879836,0.007126895665785901,0.000415383017757624,0.0,0.0005153826331437187,0.0190383883138911,0.3815112209182623,0.05825242718446602,0.0,1.0,36.666666666666664,0.10098969905069682,3003,1745,108,-134,-4816,4450,1983.5,1257.5,2,1,1,1,-94,1935.3496583305043,0.8572977445539333,0,11901,7545,4356,0.04559770114942529,1,1,0
240000,1,41,1,1,1,1,1,1,218435,205981,187258,189435,145032,147370,5778,17020,5268,4179,4903,4236,0,0,0,1,0,1,0,0,0.9101420410748289,0.8582505906225391,0.780238415673268,0.7893092112116199,0.6042974820938246,0.6140391081703827,0.02645168378838653,0.08262857919624045,0.02813215920196092,0.022060220866150046,0.03380609930153827,0.0287437826980885,212657,188961,181990,185256,140129,143134,182251.83333333334,6897.333333333333,1,1,6,0,71065,4996.507006566354,0.6326828051535988,1,1093511,41384,1052127,4.537390041493776,0,0,0
30000,1,32,3,1,1,3,3,3,7851,9065,11595,11112,12923,12566,1500,3000,0,2000,0,1000,0,0,0,1,0,0,0,1,0.26169127695743477,0.302156594780174,0.3864871170960968,0.37038765374487514,0.43075230825639144,0.41885270490983634,0.19103413143148243,0.3309066843150232,0.0,0.17996940520111582,0.0,0.07957348611442668,6351,6065,11595,9112,12923,11566,10852.0,1250.0,3,1,6,4,-4715,1172.6039399558574,0.5211573066470477,0,65112,7500,57612,2.1003870967741936,0,2,1
210000,2,46,1,1,1,1,1,1,134700,132799,111335,114037,67224,69177,6149,4100,4547,2500,3000,2500,1,1,0,0,0,0,0,1,0.6414255170213475,0.6323731791753373,0.5301641420755139,0.5430307474726311,0.32011276136780303,0.32941271708229963,0.04564925278951158,0.030873493975903613,0.04084033915355321,0.02192251705571827,0.044626255113425065,0.03613865679840412,128551,128699,106788,111537,64224,66677,104878.66666666667,3799.3333333333335,1,1,6,0,65523,1427.2916543813556,0.29739373268121033,0,629272,22796,606476,2.982331753554502,0,0,0
290000,1,39,-1,-1,-1,-1,-1,-1,1757,3555,2256,2830,1682,1235,3579,2262,2830,1682,1235,1280,0,1,0,0,1,0,0,0,0.0060585997979317316,0.012258578418695107,0.007779283519712001,0.009758587039355037,0.005799980000068965,0.00425860600480688,2.035836177474403,0.6361079865016873,1.2538768276473196,0.5941363475803603,0.7338086749851456,1.035598705501618,-1822,1293,-574,1148,447,-45,2219.1666666666665,2144.6666666666665,-1,0,0,0,522,930.5872697746659,0.2959255680860714,0,13315,12868,447,0.04575601374570447,0,0,0
20000,2,43,-1,-1,-1,-1,-1,-1,1475,1291,3898,1681,901,0,1291,3898,1681,901,0,0,1,1,0,0,0,0,0,1,0.07374631268436578,0.06454677266136694,0.19489025548722563,0.0840457977101145,0.04504774761261937,0.0,0.8746612466124661,3.01702786377709,0.43113618876635035,0.5356718192627824,0.0,1.0,184,-2607,2217,780,901,0,1541.0,1295.1666666666667,-1,0,0,0,1475,1444.5696129528221,0.6293963893484084,1,9246,7771,1475,0.4402857142857143,1,2,0
180000,2,27,1,1,1,1,1,1,152158,155181,158437,161664,164873,168344,5539,5741,5852,5881,7607,6135,1,1,0,0,1,0,0,0,0.8453175260137443,0.862111877156238,0.880200665551858,0.8981283437314237,0.9159560224665418,0.9352392486708407,0.03640271032275449,0.03699527006998234,0.03693558363523902,0.03637769461540841,0.046138263158533185,0.03644301880067718,146619,149440,152585,155783,157266,162209,160109.5,6125.833333333333,1,1,6,0,-16186,751.1773203889124,0.10541606647955735,1,960657,36755,923902,5.307497237569061,0,0,0
300000,1,31,1,1,1,1,1,1,281829,285038,291480,298378,131103,128742,10208,12507,15056,5027,5007,5063,0,0,0,1,0,0,0,1,0.9394268685771048,0.9501234995883348,0.9715967613441289,0.9945900180332732,0.43700854330485567,0.42913856953810153,0.036220416563176386,0.04387820614021239,0.05165345254064587,0.016847700407870526,0.03819105443007079,0.03932640997957171,271621,272531,276424,293351,126096,123679,236095.0,8811.333333333334,1,1,6,0,153087,4414.716872763945,0.4499609505433116,0,1416570,52868,1363702,4.706212624584718,0,0,0
30000,1,24,-1,-1,3,-1,4,3,5857,20190,18794,6650,6118,2235,18794,0,6650,0,0,13000,0,0,0,1,1,0,0,0,0.19522682577247424,0.6729775674144195,0.6264457851404953,0.22165927802406588,0.2039265357821406,0.07449751674944169,3.208262205530898,0.0,0.3538175046554935,0.0,0.0,5.813953488372093,-12937,20190,12144,6650,6118,-10765,9974.0,6407.333333333333,4,1,3,3,3622,8001.417541077748,1.0802021700671967,0,59844,38444,21400,1.9304516129032259,0,3,0
130000,2,34,1,1,1,1,1,1,76589,77387,78995,80190,79920,80972,3400,4200,4500,3000,3200,3000,1,0,0,1,1,0,0,0,0.5891416219875232,0.595280036307413,0.6076491719294467,0.6168414089122392,0.6147645018115245,0.6228567472557903,0.044392218305261785,0.054271980151961545,0.05696490961567674,0.0374106819967328,0.04003953904480675,0.03704938683264792,73189,73187,74495,77190,76720,77972,79008.83333333333,3550.0,1,1,6,0,-4383,644.2049363362563,0.1415835024914849,1,474053,21300,452753,3.6187251908396947,0,0,0
500000,2,32,-1,-1,-1,-1,1,1,93174,45860,28362,41489,44158,37880,45979,28435,41503,31748,25449,22999,1,1,0,0,1,0,0,0,0.18634762730474538,0.09171981656036687,0.0567238865522269,0.08297783404433191,0.08831582336835327,0.07575984848030304,0.4934692782398712,0.6200257299230283,1.4632796248633784,0.7651964328753916,0.5763038112276093,0.6071381431324411,47195,17425,-13141,9741,18709,14881,48487.166666666664,32685.5,1,1,2,0,55294,9160.854976474631,0.27195247143354356,0,290923,196113,94810,0.5806846307385229,0,0,0
60000,1,27,1,1,1,1,1,1,57753,59186,59001,27971,28619,29213,2960,1628,1002,1100,1100,922,0,0,0,1,1,0,0,0,0.9625339577673705,0.9864168930517825,0.9833336111064815,0.4661755637406043,0.47697538374360426,0.48687521874635425,0.051251861342937285,0.027506040177741733,0.01698247517033321,0.03932503932503933,0.03843466107617051,0.0315602108578079,54793,57558,57999,26871,27519,28291,43623.833333333336,1452.0,1,1,6,0,28540,779.2622151753542,0.3178067761726567,0,261743,8712,253031,4.290868852459017,0,0,1
130000,1,27,3,-1,-1,-1,-1,-1,1985,1666,1306,2049,0,0,1671,1306,2049,0,0,1497,0,0,0,1,0,1,0,0,0.015269113314512965,0.01281528603626126,0.01004607656864178,0.01576141721986754,0.0,0.0,0.8413897280966768,0.7834433113377325,1.5677123182861514,0.0,1.0,1.0,314,360,-743,2049,0,-1497,1167.6666666666667,1087.1666666666667,3,1,1,1,1985,877.0061383289552,0.4201897971711036,0,7006,6523,483,0.05348091603053435,2,2,0
70000,2,39,1,1,-1,1,-1,1,34244,32193,10803,15133,3148,4699,3000,11000,5000,3150,2000,4000,1,0,1,0,0,1,0,0,0.4891930115284067,0.4598934300938558,0.15432636676618905,0.21618262596248625,0.044970786131626694,0.0671276124626791,0.08760402978537013,0.34167857364726345,0.46279155868196964,0.20814061054579094,0.6351222610352493,0.851063829787234,31244,21193,5803,11983,1148,699,16703.333333333332,4691.666666666667,1,1,4,0,29545,3251.2177205881903,0.5712241968822589,1,100220,28150,72070,1.4115492957746478,0,0,0
360000,2,36,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,6,6,0
50000,2,32,1,1,3,3,3,3,41114,44131,43121,45795,44929,48179,4000,0,3400,0,4000,0,1,0,0,1,0,0,0,1,0.8222635547289054,0.8826023479530409,0.8624027519449611,0.9158816823663527,0.8985620287594248,0.9635607287854243,0.09728809436945154,0.0,0.07884606465377302,0.0,0.08902737591809481,0.0,37114,44131,39721,45795,40929,48179,44544.833333333336,1900.0,3,1,6,4,-7065,2092.844953645635,0.7216706736709086,0,267269,11400,255869,5.240568627450981,0,3,1
200000,1,28,4,3,3,8,8,8,2443,2443,2443,2443,2443,2443,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.012214938925305374,0.012214938925305374,0.012214938925305374,0.012214938925305374,0.012214938925305374,0.012214938925305374,0.0,0.0,0.0,0.0,0.0,0.0,2443,2443,2443,2443,2443,2443,2443.0,0.0,8,1,6,6,0,0.0,0.0,0,14658,0,14658,0.07292537313432836,0,6,1
50000,1,42,3,1,1,1,1,3,4864,5876,6898,7910,8681,8397,1252,1274,1286,1057,0,306,0,0,0,1,0,1,0,0,0.09727805443891122,0.11751764964700706,0.1379572408551829,0.15819683606327872,0.1736165276694466,0.16793664126717467,0.25734840698869477,0.21677726731325506,0.18640382664154226,0.13361142712678548,0.0,0.03643724696356275,3612,4602,5612,6853,8681,8091,7104.333333333333,862.5,3,1,6,2,-3533,564.2381589364547,0.3029466625162173,0,42626,5175,37451,0.8358039215686275,0,1,0
210000,2,30,-1,-1,-1,-1,-1,-1,1661,5793,1181,1031,1430,1031,5793,1181,1031,1430,1031,1031,1,0,0,1,0,1,0,0,0.00790948614530407,0.02758558292579559,0.0056237827438916956,0.004909500430950329,0.006809491383374365,0.004909500430950329,3.4855595667870034,0.20383154987918536,0.8722504230118443,1.3856589147286822,0.7204751921733054,0.999031007751938,-4132,4612,150,-399,399,0,2021.1666666666667,1916.1666666666667,-1,0,0,0,630,1905.6350560027663,0.6534726145062923,0,12127,11497,630,0.0574739336492891,0,0,0
50000,2,44,2,3,3,3,3,3,24622,26999,28071,27326,28769,28170,3100,1800,0,2200,0,2700,1,1,0,0,0,0,0,1,0.49243015139697205,0.5399692006159876,0.5614087718245635,0.5465090698186036,0.5753684926301474,0.5633887322253555,0.12589855013605167,0.06666666666666667,0.0,0.08050645881362754,0.0,0.09584324305136488,21522,25199,28071,25126,28769,25470,27326.166666666668,1633.3333333333333,3,1,6,6,-3548,1339.6516960264958,0.5087284921619605,0,163957,9800,154157,3.214843137254902,0,2,1
500000,2,49,1,1,1,1,1,1,435737,421983,414453,422168,423674,413326,20157,13670,13596,14454,33720,12284,1,1,0,0,1,0,0,0,0.8714722570554859,0.8439643120713759,0.8289043421913156,0.8443343113313774,0.8473463053073894,0.8266503466993066,0.04625944948570012,0.032394593159930235,0.03280460557745853,0.034237473618385056,0.07958930784209595,0.029719810222898577,415580,408313,400857,407714,389954,401042,421890.1666666667,17980.166666666668,1,1,6,0,22411,8187.302081068383,0.43136091610023003,0,2531341,107881,2423460,5.052576846307385,0,0,0
120000,2,33,1,1,1,1,1,1,90575,88443,88681,87364,87742,87943,3204,3214,4001,3254,3325,3500,1,1,0,0,0,0,0,1,0.7547853767885268,0.7370188581761818,0.7390021749818751,0.7280272664394464,0.7311772401896651,0.7328522262314481,0.035373608903020666,0.03633937858984216,0.045116258090706116,0.037246036742402566,0.03789476083562222,0.039798053306649685,87371,85229,84680,84110,84417,84443,88458.0,3416.3333333333335,1,1,6,0,2632,306.4484731021949,0.06938979691347155,1,530748,20498,510250,4.3863471074380165,0,0,0
230000,2,35,1,1,1,1,-1,-1,4259,5432,6182,0,0,0,1250,1000,0,0,0,0,1,1,0,0,1,0,0,0,0.018517310794300895,0.023617288620484258,0.02687814400806953,0.0,0.0,0.0,0.2934272300469484,0.18406037180195103,0.0,1.0,1.0,1.0,3009,4432,6182,0,0,0,2645.5,375.0,1,1,4,0,4259,586.3019699779287,0.4264014327112209,0,15873,2250,13623,0.06871428571428571,3,4,0
40000,2,34,1,1,1,1,1,3,32052,34697,36824,38764,36411,31931,3500,3000,3000,3029,1000,2000,1,1,0,0,0,1,0,0,0.8012799680007999,0.8674033149171271,0.9205769855753606,0.9690757731056724,0.9102522436939077,0.7982550436239094,0.10919414719371041,0.08646031471554556,0.0814663951120163,0.07813749516316265,0.027463473580138415,0.0626330953275711,28552,31697,33824,35735,35411,29931,35113.166666666664,2588.1666666666665,3,1,6,1,121,920.1305161044637,0.2564347204527281,0,210679,15529,195150,5.138512195121951,0,0,0
60000,2,29,2,3,1,1,1,1,9045,7910,6770,6880,5021,4952,1000,1000,1000,2000,2000,3000,1,0,0,1,0,0,0,1,0.1507474875418743,0.13183113614773087,0.11283145280911985,0.11466475558740688,0.08368193863435609,0.08253195780070333,0.11054609772275038,0.12640626975097966,0.14768867227883622,0.29065542799011773,0.39824771007566706,0.6056935190793459,8045,6910,5770,4880,3021,1952,6763.0,1666.6666666666667,3,1,6,2,4093,816.496580927726,0.3061862178478972,1,40578,10000,30578,0.6652131147540984,0,0,0
160000,1,33,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0006249960937744139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,100,0,0,0,0,0,16.666666666666668,0.0,-1,0,0,0,100,0.0,0.0,0,100,0,100,0.0006211180124223603,5,6,0
200000,2,30,-1,3,-1,-1,-1,-1,1626,730,3049,700,2423,2210,233,3049,700,2423,2210,1233,1,1,0,0,0,0,0,1,0.00812995935020325,0.0036499817500912496,0.015244923775381123,0.0034999825000874996,0.012114939425302873,0.011049944750276248,0.1432083589428396,4.170998632010944,0.22950819672131148,3.456490727532097,0.9117161716171617,0.5576662143826323,1393,-2319,2349,-1723,213,977,1789.6666666666667,1641.3333333333333,3,1,1,1,-584,1091.068955963218,0.4130750716670437,1,10738,9848,890,0.053422885572139304,0,0,0
60000,2,39,3,1,1,3,1,1,29565,31123,34134,23552,24020,26615,3000,3638,0,1000,3000,0,1,1,0,0,0,1,0,0,0.4927417876368727,0.5187080215329745,0.5688905184913585,0.39252679122014633,0.400326661222313,0.4435759404009933,0.1014679023202327,0.11688728955147153,0.0,0.04245743641998896,0.12489072061945797,0.0,26565,27485,34134,22552,21020,26615,28168.166666666668,1773.0,3,1,6,2,2950,1635.4736317042841,0.5897849375060527,0,169009,10638,158371,2.770639344262295,0,2,1
500000,1,38,1,1,1,1,1,1,74223,72419,64537,60228,59038,58738,3338,3022,2502,2250,2350,2200,0,1,0,0,0,1,0,0,0.14844570310859379,0.14483771032457934,0.1290737418525163,0.12045575908848183,0.1180757638484723,0.1174757650484699,0.0449719767191205,0.041728804197735433,0.03876785769624098,0.037357419183449835,0.03980419722556276,0.03745382114097959,70885,69397,62035,57978,56688,56538,64863.833333333336,2610.3333333333335,1,1,6,0,15485,464.04554374184727,0.12853260375085787,0,389183,15662,373521,0.776812375249501,0,0,0
150000,1,33,2,3,3,1,1,3,8967,11510,12022,12524,13868,13502,3001,1000,1000,1700,0,1000,0,1,0,0,0,0,0,1,0.05977960146932354,0.07673282178118812,0.0801461323591176,0.0834927767148219,0.09245271698188678,0.09001273324844501,0.3346342551293488,0.08687342541916428,0.0831739166597355,0.13572854291417166,0.0,0.07405761682589054,5966,10510,11022,10824,13868,12502,12065.5,1283.5,3,1,6,4,-4535,1001.176058443269,0.438439263605548,0,72393,7701,64692,0.4794238410596027,0,1,0
60000,2,27,2,-1,-1,-1,-1,1,-215,-215,-215,-215,13610,11132,0,0,0,13825,1132,378,1,0,0,1,1,0,0,0,-0.003583273612106465,-0.003583273612106465,-0.003583273612106465,-0.003583273612106465,0.226829552840786,0.1855302411626473,1.0,1.0,1.0,1.0,0.08316802586143561,0.03395311236863379,-215,-215,-215,-14040,12478,10754,3980.3333333333335,2555.8333333333335,2,1,2,1,-11347,5538.252952571475,1.5575119622886735,1,23882,15335,8547,0.3915081967213115,0,3,0
180000,1,27,1,1,1,1,1,1,13895,14385,13190,17676,14792,11210,5000,3000,8700,1500,600,4000,0,0,0,1,1,0,0,0,0.07719401558880229,0.07991622268765174,0.07327737068127399,0.0981994544474753,0.08217732123710424,0.0622774317920456,0.35981577432354633,0.20853607674127625,0.6595405958608141,0.08485602760649431,0.040559724193875484,0.3567924360003568,8895,11385,4490,16176,14192,7210,14191.333333333334,3800.0,1,1,6,0,2685,2886.5203966021095,0.6013584159587728,0,85148,22800,62348,0.47043093922651935,0,0,0
10000,1,23,3,1,1,1,1,1,8638,8958,9414,9344,9545,9586,1294,1150,480,500,348,402,0,0,0,1,0,0,0,1,0.8637136286371363,0.8957104289571043,0.9413058694130587,0.9343065693430657,0.9544045595440456,0.9585041495850415,0.14978585484431067,0.12836254046210516,0.050982474774296335,0.05350454788657036,0.036455059710873663,0.04193178262230103,7344,7808,8934,8844,9197,9184,9247.5,695.6666666666666,3,1,6,1,-948,413.8432875699045,0.24405934002549903,0,55485,4174,51311,5.044090909090909,0,0,0
50000,2,23,1,1,3,3,1,1,10587,25768,12218,13656,15918,10771,3500,2500,1980,3500,1000,0,1,0,0,1,0,0,0,1,0.21173576528469432,0.5153496930061399,0.24435511289774203,0.2731145377092458,0.3183536329273415,0.21541569168616628,0.33056290139780886,0.09701579417129108,0.16204272035354775,0.25627883136852897,0.06281801620704817,0.0,7087,23268,10238,10156,14918,10771,14819.666666666666,2080.0,3,1,6,2,-184,1393.7001112147477,0.45250003610868433,0,88918,12480,76438,1.7434901960784315,0,1,0
240000,1,43,1,1,1,1,1,3,67120,68473,69899,71946,75425,74377,2200,2263,2930,5000,0,3000,0,1,0,0,1,0,0,0,0.2796655013937442,0.28530297790425874,0.2912446198140841,0.2997737509427044,0.31426952387698387,0.3099028754046858,0.032776627285052366,0.03304904051172708,0.041917024320457796,0.06949560092846123,0.0,0.04033450751566323,64920,66210,66969,66946,75425,71377,71206.66666666667,2565.5,3,1,6,1,-7257,1615.8791724630898,0.45319847776275135,1,427240,15393,411847,1.772780082987552,0,1,0
50000,2,23,1,1,1,1,1,1,34997,36030,36740,37469,38254,39014,1900,1610,1339,1387,1395,1452,1,0,0,1,0,0,0,1,0.6999260014799704,0.7205855882882343,0.7347853042939141,0.749365012699746,0.7650646987060259,0.7802643947121057,0.05428881650380022,0.044683744553301326,0.03644429928417844,0.037016279690419,0.0364658214612469,0.037216455209534795,33097,34420,35401,36082,36859,37562,37084.0,1513.8333333333333,1,1,6,0,-4017,211.17330955086788,0.08400449892628836,0,222504,9083,213421,4.362823529411765,0,0,1
80000,2,60,2,-1,-1,-1,-1,-1,-2,759,596,-4,1426,1300,761,597,0,1430,1309,1844,1,1,0,0,0,0,0,1,-2.49996875039062e-05,0.009487381407732403,0.007449906876164048,-4.99993750078124e-05,0.01782477719028512,0.01624979687753903,1.0,0.7855263157894737,0.0,1.0,0.9173090399439383,1.417371252882398,-763,162,596,-1434,117,-544,679.1666666666666,990.1666666666666,2,1,1,1,-1302,665.0814737057909,0.33418380723848473,1,4075,5941,-1866,0.05030864197530864,0,1,1
50000,1,29,1,1,3,1,1,-1,7334,7344,5420,4104,1596,1594,2500,0,1596,0,1594,0,0,0,0,1,0,1,0,0,0.14667706645867082,0.14687706245875082,0.10839783204335914,0.08207835843283134,0.031919361612767747,0.031879362412751744,0.34083162917518744,0.0,0.29441062534587714,0.0,0.9981214777708203,0.0,4834,7344,3824,4104,2,1594,4565.333333333333,948.3333333333334,3,1,5,1,5740,1090.1408471691475,0.5595248146291604,0,27392,5690,21702,0.5370980392156863,0,3,1
20000,1,24,1,-1,-1,-1,-1,-1,3395,2296,396,396,8972,3984,2296,396,396,8972,3984,396,0,0,0,1,1,0,0,0,0.16974151292435377,0.11479426028698565,0.019799010049497526,0.019799010049497526,0.4485775711214439,0.1991900404979751,0.6760895170789164,0.17239878101872008,0.9974811083123426,22.59949622166247,0.44399866265463056,0.09937264742785445,1099,1900,0,-8576,4988,3588,3239.8333333333335,2740.0,1,1,1,0,-589,3378.3281072151653,0.9032962853516485,1,19439,16440,2999,0.9256666666666666,0,0,1
180000,2,47,-1,-1,-1,-1,-1,1,107,825,7609,825,1650,825,825,7609,825,1650,0,8214,1,1,0,0,0,0,0,1,0.0005944411419936556,0.00458330787051183,0.0422719873778479,0.00458330787051183,0.00916661574102366,0.00458330787051183,7.638888888888889,9.211864406779661,0.10840998685939553,1.9975786924939467,0.0,9.944309927360775,-718,-6784,6784,-825,1650,-7389,1973.5,3187.1666666666665,1,1,1,0,-718,3701.4115910915216,0.8839895532599265,1,11841,19123,-7282,0.06541988950276244,0,1,0
430000,2,28,1,1,1,1,1,1,25968,22938,18753,14734,17572,18784,1313,5002,1000,5000,5000,2000,1,1,0,0,0,0,0,1,0.06039055723126225,0.05334406199055351,0.04361152648482213,0.034265036592938156,0.04086502124413664,0.043683619340420136,0.05056028341484077,0.2180565848554863,0.05332195798229711,0.33932813030200204,0.2845273999886189,0.10646792653713069,24655,17936,17753,9734,12572,16784,19791.5,3219.1666666666665,1,1,6,0,7184,1978.1692967657411,0.4688530823857179,1,118749,19315,99434,0.2755197215777262,0,0,0
50000,2,26,2,-1,-1,-1,-1,-1,0,0,0,1363,0,1624,0,0,1363,0,1624,2349,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.02725945481090378,0.0,0.03247935041299174,1.0,1.0,1.0,0.0,1.0,1.4455384615384614,0,0,-1363,1363,-1624,-725,497.8333333333333,889.3333333333334,2,1,1,1,-1624,1026.3979085455437,0.5432593023353266,1,2987,5336,-2349,0.05856862745098039,4,3,0
230000,2,44,-1,-1,-1,-1,-1,-1,54798,11632,4987,6222,15121,17425,11632,4987,6222,15121,17425,17007,1,1,0,0,0,1,0,0,0.23825113803853026,0.050573693157855835,0.02168251442385033,0.027052056295407412,0.06574319242090251,0.07576054017156447,0.21226664720159127,0.4286942319264162,1.247393744987971,2.429856982162944,1.1522946700171934,0.9759554688396649,43166,6645,-1235,-8899,-2304,418,18364.166666666668,12065.666666666666,-1,0,0,0,37373,5420.670056982501,0.41487894917844487,1,110185,72394,37791,0.47699134199134197,0,0,0
280000,2,47,5,4,3,3,3,3,127928,127530,130168,131222,132758,135654,3000,6000,4500,5000,5000,5000,1,1,0,0,1,0,0,0,0.45688408255684804,0.4554626590619319,0.46488405398552146,0.46864832625597763,0.4741340209499252,0.48447684115413875,0.02345050770349178,0.04704738455748014,0.03457044303943335,0.038103076442391956,0.03766223005596608,0.0368582064796727,124928,121530,125668,126222,127758,130654,130876.66666666667,4750.0,5,1,6,6,-7726,987.420882906575,0.1717253709402739,1,785260,28500,756760,2.7945195729537367,0,0,1
300000,2,31,-1,-1,-1,-1,-1,-1,7834,1086,316,316,316,316,1093,316,316,316,316,316,1,0,0,1,1,0,0,0,0.026113246289179035,0.0036199879333735554,0.001053329822233926,0.001053329822233926,0.001053329822233926,0.001053329822233926,0.1395022335673261,0.2907083716651334,0.9968454258675079,0.9968454258675079,0.9968454258675079,0.9968454258675079,6741,770,0,0,0,0,1697.3333333333333,445.5,-1,0,0,0,7518,317.20892169042156,0.21944581230745178,0,10184,2673,7511,0.03383388704318937,0,0,1
120000,1,25,1,1,1,1,1,1,120633,118741,104754,79227,77751,69889,4622,3384,2589,3000,2460,1300,0,0,0,1,0,0,0,1,1.0052666227781435,0.9895000874992709,0.8729427254772877,0.6602194981708486,0.6479196006699944,0.5824034799710003,0.038314239766566636,0.028498762021862526,0.02471481074889027,0.03786540112081587,0.03163905751620537,0.0186006581771355,116011,115357,102165,76227,75291,68589,95165.83333333333,2892.5,1,1,6,0,50744,1100.8654322849818,0.2828170667398797,0,570995,17355,553640,4.71896694214876,0,0,0
230000,2,35,-1,-1,-1,-1,-1,-1,4043,10609,4982,43509,2271,13486,10670,5008,43736,2282,13553,2980,1,1,0,0,1,0,0,0,0.017578184442676337,0.04612588640918953,0.021660775387933096,0.18916874274459677,0.0098738701136082,0.05863452767596663,2.6384767556874382,0.47200754005655043,8.777041942604857,0.052447713169386345,5.965228873239437,0.22095351078816639,-6627,5601,-38754,41227,-11282,10506,13150.0,13038.166666666666,-1,0,0,0,-9443,15681.681369249494,1.117074739288095,1,78900,78229,671,0.34155844155844156,0,0,0
350000,1,29,1,1,1,1,1,1,36151,37624,38568,39569,41162,41961,2056,2000,2000,2004,2067,2060,0,0,0,1,0,0,0,1,0.10328827631921052,0.10749683572332651,0.11019397087436893,0.11305396270296371,0.1176053782703478,0.11988822889077459,0.05687098915689312,0.053156146179401995,0.0518551168036506,0.05064442759666414,0.05021499890678522,0.04909203565130356,34095,35624,36568,37565,39095,39901,39172.5,2031.1666666666667,1,1,6,0,-5810,32.90238086623317,0.010854692098608842,0,235035,12187,222848,0.6696153846153846,0,0,0
